"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"404","AIM2",692.114743747813,9.80930195962215,0.830127807002497,11.8166165220299,3.20327632914887e-32,2.92206835405899e-30
"405","DUSP23",873.478748925559,-1.89081509128879,0.205098045109432,-9.21907905206961,2.99662816879833e-20,1.2161119355895e-18
"406","IGSF9",9.1586676097353,2.74489840346748,0.962352373383277,2.85227997497157,0.00434068506540974,0.0147014232476568
"407","KCNJ10",36.8275240529634,4.54861303188231,1.19780168551692,3.7974675498301,0.00014618190612842,0.00074596192493651
"408","DCAF8-DT",4.1863360657836,4.22276594115683,1.2599075115206,3.3516475634472,0.000803322143325126,0.00338469023233002
"409","LOC107985219",54.6100208545019,-1.28800859933662,0.388426888740628,-3.31596147607764,0.000913284174424547,0.00378430102476204
"410","NHLH1",10.9545189047673,1.95183025390551,0.813768679638026,2.39850746624176,0.0164620408819226,0.0458933650874532
"411","VANGL2",29.0314695257601,-3.6517447895621,0.552413187084835,-6.61053152773721,3.82942547174571e-11,6.24090399411142e-10
"412","SLAMF6",259.426850045029,-3.03390593311779,0.521163796698764,-5.82140576980908,5.83547027785255e-09,7.01890637387446e-08
"413","CD84",19624.7294829682,-1.12156336396244,0.413590427655902,-2.71177302221209,0.0066924401876688,0.021357793639161
"414","SLAMF1",530.598864729136,7.16072191375606,0.543405395196079,13.1774950654883,1.1825232881046e-39,1.77948175967623e-37
"415","LOC107985220",21.7751093897572,3.66975553315133,0.926969237839285,3.95887520680334,7.530356844975e-05,0.000407897626684195
"416","CD48",5808.11386353952,2.17297827910162,0.224887502232002,9.66251240079985,4.35060972920021e-22,2.0020573700266e-20
"417","LOC124904439",69.4697983191728,4.5036848321028,0.629459185625683,7.15484805837909,8.37656504660009e-13,1.66369234104728e-11
"418","SLAMF7",32661.6666026447,3.33679092584294,0.510762419391298,6.5329609210865,6.44819734396433e-11,1.02971368275111e-09
"419","LOC105371470",18.5582645185845,-2.52751925904853,0.525095479027664,-4.81344700154116,1.48348956742276e-06,1.16999314927267e-05
"420","LY9",222.316058317131,-3.69865042806417,0.50665599771291,-7.30012166985134,2.87507619629087e-13,5.99318208925507e-12
"421","USF1",2040.94787791542,1.02512824920305,0.193290202278952,5.30357067826757,1.13559207412211e-07,1.11344124885301e-06
"422","ADAMTS4",49.4139435063745,1.14591208522282,0.299997017944757,3.81974491971062,0.000133589753546677,0.000688521589779576
"423","FCER1G",10172.4763618607,1.07928480447066,0.19715149957769,5.47439307731641,4.39013614410737e-08,4.64376843237135e-07
"424","TOMM40L",608.114227021539,-1.16299232244304,0.311426709289961,-3.73440134628984,0.000188162229361119,0.000933835464734913
"425","LOC105371472",8.86889215804895,1.97787960586509,0.687125372416696,2.87848431343565,0.00399591153097279,0.0137002681061924
"426","FCGR2A",2705.41699107225,2.33041313274323,0.541566061801327,4.30310039183758,1.68424486399505e-05,0.000106805266429166
"427","HSPA6",220.745393572427,2.90802821532931,0.415421558834352,7.00018608444169,2.55622764231837e-12,4.80393701677625e-11
"428","FCGR3A",6605.2444924933,1.99858282638903,0.692448593130421,2.8862544399922,0.00389856840180478,0.0134156044352541
"429","FCGR2C",58.2265917293086,2.06747986594187,0.711491959530336,2.90583728775605,0.00366271859207024,0.0127117430818396
"430","HSPA7",125.401480204626,2.84785158807147,0.679528960974599,4.19092011028788,2.77825479552102e-05,0.000166259799316288
"431","FCGR3B",23.2957144617953,1.98105964655862,0.750094771059449,2.6410791315883,0.00826424144252614,0.0256088383554966
"432","FCGR2B",90.0337325900146,2.20271723603756,0.521906388243589,4.22052169825039,2.43737594147715e-05,0.00014809591043175
"433","FCRLA",59.9971614102006,1.43982334704883,0.580493939712681,2.48034173752352,0.0131256517325837,0.0379095595571512
"434","OLFML2B",3101.11770493093,2.75161306923297,0.883814581547587,3.1133374880677,0.00184984353937236,0.00700263944320614
"435","C1orf226",194.793093968007,-1.2343887243011,0.311096547216266,-3.96786378809595,7.25197609910301e-05,0.000393749642504892
"436","UAP1",531.741106534435,-1.02873966053657,0.265320418946802,-3.87734824413509,0.00010560115448504,0.000554244755820668
"437","ILDR2",22.1159690883477,-2.18606499262381,0.68179689989583,-3.20632873654576,0.00134440305652222,0.00530250878386496
"438","CD247",7.97970939918274,2.89345396816972,0.785695209019122,3.6826671907316,0.000230806397885823,0.00112065584051204
"439","LOC107985224",56.3396378247425,2.97233866813039,0.599041112209983,4.96182750657101,6.98329996179275e-07,5.87623314335997e-06
"440","CREG1",16487.8163181733,1.78929712196163,0.173495713394196,10.3132065164988,6.14172669908699e-25,3.37647567009006e-23
"441","RCSD1",3179.73193190607,2.63966847303507,0.312906673225425,8.43596093948879,3.28492496089202e-17,1.00627062397845e-15
"442","MPZL1",2905.06889286857,1.58182738290815,0.291079999230803,5.4343389689715,5.49999402483914e-08,5.70648599980291e-07
"443","MPC2",1491.35091354066,-1.36416311442189,0.292300015379776,-4.66699638263609,3.05634708831851e-06,2.257601274553e-05
"444","GPR161",68.9660102157183,1.81338590127555,0.506243582344057,3.58204225104254,0.000340918637383909,0.00158058366262404
"445","TBX19",205.723115819264,2.40880623211922,0.550516559771787,4.37553819110869,1.21133230087254e-05,7.92536550770812e-05
"446","ATP1B1",4831.29432921687,-3.22537171161813,0.407979599153741,-7.90571812489745,2.66393359223264e-15,6.78858528275255e-14
"447","BLZF1",1386.17301093851,2.07848583325337,0.459796281564536,4.52044941768769,6.17084886597446e-06,4.29356126294058e-05
"448","SLC19A2",140.267845759437,-1.90981640281103,0.259650702318703,-7.35532923945982,1.90457089480218e-13,4.06045848678818e-12
"449","SELL",77.4713775244407,1.7805054711033,0.666955585883743,2.6696012579969,0.00759413713305,0.0238332670322665
"450","SCYL3",345.335544144585,1.11119759390165,0.208937379243594,5.31832838108943,1.04724934613511e-07,1.03549604412093e-06
"451","FMO1",3.2750663126181,-4.95493930674126,1.41731326866202,-3.49600855103746,0.000472273565157519,0.00210564117055983
"452","DNM3",153.752882787521,-1.82864267442373,0.773994324792227,-2.36260475800596,0.0181470118037831,0.0498028215317882
"453","DNM3-IT1",2.48363687701736,-3.74512502575046,1.38973998749687,-2.69483864567787,0.0070422724364436,0.0223221845863655
"454","ANKRD45",11.6276273884211,3.18121499654394,1.1280652406726,2.82006295544321,0.00480142285689567,0.0160301430959937
"455","DARS2",842.604705164848,-1.65077066640975,0.154848022830022,-10.6605860135639,1.55613806800836e-26,9.63403675977788e-25
"456","GAS5-AS1",12.0547965915458,-1.82948558153575,0.700020993172991,-2.61347245208065,0.00896273088324041,0.0274636830988235
"457","SNORD81",3.27888017534564,-3.39375286967653,1.38417129418154,-2.45183011953969,0.0142131745910295,0.0405983156459472
"458","KIAA0040",2049.25438713696,1.99721772025049,0.792450197421377,2.52030692496438,0.0117252544469325,0.0344439791504647
"459","CRYZL2P",88.9114239750529,-1.48217504313161,0.393422033323385,-3.76739205633989,0.000164961830260173,0.000830894965219577
"460","RASAL2",4440.50116995499,-1.01426723056382,0.216842867168609,-4.67742953138116,2.90493353861544e-06,2.15735749053767e-05
"461","TOR1AIP1",2068.16641811285,1.0916380023426,0.145015963623956,7.52770919188832,5.16382384777399e-14,1.16601744190261e-12
"462","CEP350",4190.67962840835,1.10804695856989,0.219929600196625,5.03818930048183,4.6995652776001e-07,4.1001370191707e-06
"463","LOC105371636",9.52629856862494,1.65970666918399,0.628607850540376,2.6402894392064,0.00828352486012122,0.0256647352744603
"464","QSOX1",23941.3436802781,2.12133837105749,0.344874742384506,6.1510401034019,7.69764501312328e-10,1.06221318333701e-08
"465","LOC107985231",23.2187251748134,1.30298973891708,0.496036733959263,2.62680089943517,0.00861917496465241,0.0265530351272077
"466","KIAA1614-AS1",71.4770548720104,1.33235284941561,0.426111510602023,3.12677037879879,0.00176737906768626,0.00672876950312465
"467","LOC124904465",7.10065737662949,5.72969393145745,1.17200818144792,4.88878322024926,1.01461147579903e-06,8.24161945826352e-06
"468","IER5",4682.24626049441,2.18206205084347,0.17541335628437,12.4395433566988,1.59412647869524e-35,1.72971113077795e-33
"469","GLUL",95790.3906540912,1.83309574428956,0.39114108676038,4.68653334138876,2.7787156897654e-06,2.0710774642156e-05
"470","LAMC1",3777.59091319816,1.36845057734119,0.538178279470401,2.54274583264085,0.0109985201813643,0.0325971092666772
"471","RGL1",8788.07313896751,1.97131656234486,0.229103574503973,8.60447754520163,7.66651581168156e-18,2.45423742195073e-16
"472","LOC124904466",10.7389485234455,4.20912230664048,1.06769264443719,3.94226028302294,8.07173102197781e-05,0.000434405946097014
"473","C1orf21",902.439999005877,1.70053074157416,0.520403342562176,3.26771679290469,0.00108418795984088,0.00440252491236548
"474","NIBAN1",4552.03129323614,1.97758549283437,0.43139840208686,4.58412799692334,4.55884926023497e-06,3.23975306270266e-05
"475","LOC124904469",329.354727239633,2.97224935677926,1.20793784291469,2.4605979307738,0.0138705711671221,0.0397602468272232
"476","PTGS2",7583.03754679404,6.32649741121582,0.328602213151087,19.252753505671,1.3385588335791e-82,7.8844939751619e-80
"477","PACERR",18.6106676415105,3.47835108956487,0.584495837221441,5.95102799380087,2.66463500149275e-09,3.39518635295269e-08
"478","RGS18",102.62244832141,-1.81224875817911,0.724213610221196,-2.5023677166542,0.0123365718094978,0.0359935981353817
"479","LOC107985241",4.29327814663137,-4.58478430177054,1.44324480312508,-3.17671977189388,0.00148950884877002,0.00578735665779169
"480","RGS2",559.531712794362,2.13516787668415,0.679860078172769,3.14059899269677,0.00168602716166949,0.00645150874123949
"481","GLRX2",271.290742362906,-1.12845648718907,0.246415460266846,-4.57948736644628,4.66116940425769e-06,3.30676766820979e-05
"482","ASPM",78.5981256492596,-3.24387130135341,0.624965248263697,-5.19048268742248,2.09749625146719e-07,1.96375943325375e-06
"483","PTPRC",18021.4858913933,1.1118522343851,0.346107396034491,3.21244864202293,0.00131608676781632,0.00520276985720064
"484","MIR181A1HG",68.7156494994006,1.20200243822125,0.350559727710446,3.42880925333807,0.000606235432712701,0.00263118940648527
"485","LINC00862",5.96664308094563,1.99744894186407,0.760988150605571,2.62480951940521,0.00866974535743829,0.0266809180906028
"486","KIF14",56.8693550729176,-2.08592222069616,0.603423441407952,-3.45681337110327,0.000546603261299608,0.00239965349977699
"487","DDX59",614.253911525376,1.26980304135161,0.227054424855197,5.59250515448626,2.23816507383075e-08,2.47808867680423e-07
"488","TMEM9",451.468664076492,1.68148791801323,0.589343027153533,2.85315654981895,0.00432872910147669,0.014668158967134
"489","TNNT2",6.01910534472304,4.16172784277125,1.03207057290679,4.0324062637014,5.52086385150468e-05,0.0003099622253884
